R	MAE	MedAE	RMSE	Group	Dataset	Model
0.838489547443363	10.0044373664782	8.727834622526	11.7364287701674	Rep1	MSA	retroelementagev1-Rep1
0.942795270500952	13.9297508516539	11.9233093937712	17.6556003710929	Rep1	MSA	retroelementagev2-Rep1
0.976682727045413	3.1627680041461	2.3544230540386	4.10492265510599	Rep1	MSA	skinandblood-Rep1
0.776197149929563	312.414287082715	309.61699829025	312.56977246591	Rep1	MSA	yingadaptage-Rep1
0.97385194414639	41.9649293676629	42.2733915243945	42.1908421825019	Rep1	MSA	yingcausage-Rep1
0.913896295752109	242.830542010447	243.100991272341	242.896054681528	Rep1	MSA	yingdamage-Rep1
0.983244196041239	8.20217752600195	7.51549502264935	9.6276515789756	Rep1	MSA	zhangblup-Rep1
0.987056548485546	15.322543913918	16.6844301243393	16.1098717286409	Rep1	MSA	zhangen-Rep1
0.650192512282647	43.4384456523116	40.6193652006524	45.4953983613509	Rep1	MSA	zhangmortality-Rep1
0.954085009381142	5.365	4.475	6.73729050385489	Rep1	MSA	gpage_10-Rep1
0.971278661403367	11.0133333333333	10.565	11.5142133180402	Rep1	MSA	gpage_30-Rep1
0.975723383325662	7.53666666666667	7.385	8.11304094241693	Rep1	MSA	gpage_71-Rep1
0.945186405462427	9.96291666666667	9.515	11.0404194893129	Rep1	MSA	gpage_a-Rep1
0.940106619489692	3.88875	3.175	4.77087474508956	Rep1	MSA	gpage_b-Rep1
0.859534326443453	7.36083333333333	4.42	9.37637856530974	Rep1	MSA	gpage_c-Rep1
0.980638611229707	21.4011638719894	23.2172003156143	22.6561945379466	Rep2	MSA	abec-Rep2
0.939696844070965	5.84822642802822	6.2310399955856	6.71583234096808	Rep2	MSA	altumage-Rep2
0.981952548572024	9.01633771074893	9.200666543242	9.88859657706874	Rep2	MSA	cabec-Rep2
0.863308894523399	18.52987162716	20.4855168046035	20.36285952798	Rep2	MSA	dnamfitage-Rep2
0.940600257063505	6.52029681995289	6.0659440127555	7.64457773844834	Rep2	MSA	dnamphenoage-Rep2
-0.88690655507934	33.4236536245239	30.7112476543007	36.3117096611749	Rep2	MSA	dnamtl-Rep2
0.328323536498689	39.8221730610896	37.030938807354	42.1606914752219	Rep2	MSA	dunedinpace-Rep2
0.980543620548868	33.6285051347208	34.3704910293826	34.1109025300878	Rep2	MSA	eabec-Rep2
0.577526973998721	43.6747431500084	46.7245326898033	45.6850497626272	Rep2	MSA	encen100-Rep2
0.968661452428264	18.0460784200316	18.0537668318065	18.382626494179	Rep2	MSA	encen40-Rep2
0.460652353319886	40.615295195586	37.9156878055816	42.9182192349664	Rep2	MSA	epitoc1-Rep2
0.974203250266743	3.30518592693623	3.1992465012153	3.92266302688405	Rep2	MSA	grimage-Rep2
0.966925860620174	7.69739084187215	8.8890950741833	8.59155515022235	Rep2	MSA	grimage2-Rep2
0.876564272446603	5.13886942018275	3.41090240076	7.77440828554439	Rep2	MSA	han-Rep2
-0.223039139765334	12.1186843490038	10.3643940589395	14.6407388673029	Rep2	MSA	knight-Rep2
-0.0481805254408876	11.9079207955625	11.0579182191572	14.379882474942	Rep2	MSA	leecontrol-Rep2
0.0569384056107121	13.0446781164835	12.4168693209832	15.0820801526892	Rep2	MSA	leerefinedrobust-Rep2
0.194875767471603	13.0667159973789	12.8892500801825	15.1087537377867	Rep2	MSA	leerobust-Rep2
0.305972114268858	40.4699777115848	37.7798327595917	42.7794482049004	Rep2	MSA	stemtoc-Rep2
0.854234218799628	16.8316857251994	17.3110824156448	18.6296760464215	Rep2	MSA	stoch-Rep2
0.879403594522896	13.2748301664693	13.8235960031548	14.7054314793244	Rep2	MSA	stocp-Rep2
0.970207156563768	9.76989431384021	10.115163198558	10.6769784714234	Rep2	MSA	stocz-Rep2
0.934673684696041	7.39513050813549	6.5189303287049	8.6468147721505	Rep2	MSA	hannum-Rep2
0.949280712214344	9.88578585342406	9.5627547734384	10.5333326455062	Rep2	MSA	horvath2013-Rep2
0.9605289491588	4.05163383422618	4.0718228293902	4.953878674046	Rep2	MSA	hrsinchphenoage-Rep2
0.894214446271344	39.0216886971336	36.9255769968861	40.8266041440724	Rep2	MSA	intrinclock-Rep2
0.920101466702106	26.9214301273145	27.8798330338016	27.4790603611887	Rep2	MSA	lin-Rep2
-0.904838652807265	33.6519213362818	30.9505855042651	36.4631368046946	Rep2	MSA	pcdnamtl-Rep2
0.981542818280844	12.7787780360356	13.1926319948053	13.2701979002825	Rep2	MSA	pcgrimage-Rep2
0.960669953203626	12.5013211990992	12.7334335658192	13.7191211933589	Rep2	MSA	pchannum-Rep2
0.954419152159605	9.03153270764687	8.354921114904	9.99196199546039	Rep2	MSA	pchorvath2013-Rep2
0.944440600913679	4.72287695698489	3.82529445588745	5.96920452196996	Rep2	MSA	pcphenoage-Rep2
0.923789373371398	9.5200102630259	8.79081005652425	10.5705329204132	Rep2	MSA	pcskinandblood-Rep2
0.942187958289184	30.1391803827039	27.852065351968	32.6213499427775	Rep2	MSA	pedbe-Rep2
0.921450723926286	11.6856376501988	11.4598846436565	12.9330456156231	Rep2	MSA	pipekelasticnet-Rep2
0.940266417116903	4.0242917656556	3.36915126914595	5.01669086274703	Rep2	MSA	pipekfilteredh-Rep2
0.944961998435756	9.36838573039381	9.0124751908831	10.407082838267	Rep2	MSA	pipekretrainedh-Rep2
0.058619399146886	41.6665583531801	44.0543601875834	43.9088489198805	Rep2	MSA	replitali-Rep2
0.919483586798826	10.0651497389486	10.4898707090141	11.4506054568128	Rep2	MSA	retroelementagev1-Rep2
0.95780147858803	14.1070613886148	11.3997242748568	17.6837929839882	Rep2	MSA	retroelementagev2-Rep2
0.987385432948309	2.34069838729995	2.3509794306084	2.80294241736886	Rep2	MSA	skinandblood-Rep2
0.667833068864947	311.832157550507	310.75314477317	312.017922012676	Rep2	MSA	yingadaptage-Rep2
0.976282799833371	41.3651092957608	41.1309616908446	41.6158462242724	Rep2	MSA	yingcausage-Rep2
0.907699094656953	242.960848904474	243.180951472723	243.033773819929	Rep2	MSA	yingdamage-Rep2
0.98036663881086	8.25384946962958	7.70363403257215	9.75858406917169	Rep2	MSA	zhangblup-Rep2
0.98901442772504	16.1053331792264	16.7810276437425	16.7675925382577	Rep2	MSA	zhangen-Rep2
0.658390516149237	43.4392317193298	40.7693009386161	45.4991596748315	Rep2	MSA	zhangmortality-Rep2
0.97852710809511	5.20958333333333	5.195	5.83989761611166	Rep2	MSA	gpage_10-Rep2
0.967864717825471	11.2570833333333	10.875	11.7856393900939	Rep2	MSA	gpage_30-Rep2
0.973669200796563	7.88708333333333	7.605	8.50588105371807	Rep2	MSA	gpage_71-Rep2
0.975372992606596	10.2241666666667	9.845	10.7684465763018	Rep2	MSA	gpage_a-Rep2
0.893659658309275	4.61791666666667	3.42	6.22989332439435	Rep2	MSA	gpage_b-Rep2
0.853621906302988	7.67041666666667	7.38	9.47507761621684	Rep2	MSA	gpage_c-Rep2
0.984594378056313	4.43681611185398	4.45941819529065	4.85771030539301	Rep1	EPICv2	abec-Rep1
0.970809132959252	7.51278991207912	7.41199159050335	8.23549591488013	Rep1	EPICv2	altumage-Rep1
0.984063077193217	3.92272406678837	2.83202138828195	4.77151067174245	Rep1	EPICv2	cabec-Rep1
0.915391290477065	20.3532535469319	22.3522893387383	22.093902118737	Rep1	EPICv2	dnamfitage-Rep1
0.946747678697861	10.2774870821638	10.9207454919287	11.4512839833516	Rep1	EPICv2	dnamphenoage-Rep1
-0.875665288684831	33.3455638143943	30.6076081922383	36.2279688845133	Rep1	EPICv2	dnamtl-Rep1
0.559639365016731	39.6432460503964	36.8725662958627	41.9876754449637	Rep1	EPICv2	dunedinpace-Rep1
0.99109984835182	19.2143767117546	19.0224876341292	19.3939106856783	Rep1	EPICv2	eabec-Rep1
0.698648893249947	52.3901939463816	54.9567920165745	54.0664240585333	Rep1	EPICv2	encen100-Rep1
0.976751823573776	3.8422637051136	3.8480976392889	4.50443289807906	Rep1	EPICv2	encen40-Rep1
0.514023397729404	40.6002509889245	37.9019507629606	42.9032153180331	Rep1	EPICv2	epitoc1-Rep1
0.974191319290013	2.90842243701194	2.29726716119455	3.58349121262742	Rep1	EPICv2	grimage-Rep1
0.966226850727726	6.60812477426929	7.01733468795265	7.35698412787667	Rep1	EPICv2	grimage2-Rep1
0.921507153196444	18.4015219278476	17.3863822563885	19.2093624389025	Rep1	EPICv2	han-Rep1
-0.152920984391692	12.8571688116611	13.503143801376	15.0649383869608	Rep1	EPICv2	knight-Rep1
0.179676767058676	14.0465021669013	10.7301143748913	19.3294507714095	Rep1	EPICv2	leecontrol-Rep1
0.559770921541424	10.3151487559489	7.676073359874	13.8229717140507	Rep1	EPICv2	leerefinedrobust-Rep1
0.332273086768991	10.5501156543462	7.7991530731854	14.5045276954276	Rep1	EPICv2	leerobust-Rep1
0.508979358826363	40.4732019183243	37.7771756633472	42.779579482255	Rep1	EPICv2	stemtoc-Rep1
0.82865265497741	11.2160779071835	10.1650901735085	12.885188981056	Rep1	EPICv2	stoch-Rep1
0.841880237137265	8.40033677813567	8.34273717502945	9.80465850600613	Rep1	EPICv2	stocp-Rep1
0.979415918434416	5.62992283887135	4.07059397506165	7.19017598418406	Rep1	EPICv2	stocz-Rep1
0.954632490495323	22.09497381064	22.0821711682898	22.5074904962974	Rep1	EPICv2	hannum-Rep1
0.953079062127422	12.2962359327008	11.6756399581782	13.0279765490455	Rep1	EPICv2	horvath2013-Rep1
0.958041353908581	2.90330077618359	1.44529363147065	4.32884112706613	Rep1	EPICv2	hrsinchphenoage-Rep1
0.967818874314498	6.92582767096659	6.9269169852715	7.59102651067467	Rep1	EPICv2	intrinclock-Rep1
0.920291025973598	7.43548979111657	6.35944074356605	8.92607921520722	Rep1	EPICv2	lin-Rep1
-0.89553257720416	33.7600260199183	31.0275791479406	36.5936741208926	Rep1	EPICv2	pcdnamtl-Rep1
0.977732854631706	11.3178162187439	11.480211688138	11.8442532659536	Rep1	EPICv2	pcgrimage-Rep1
0.964008388958259	13.2550542918845	13.2925041467851	13.9300086566954	Rep1	EPICv2	pchannum-Rep1
0.949344580579283	7.9151977041003	8.0824892250564	8.96966023988932	Rep1	EPICv2	pchorvath2013-Rep1
0.953421863855774	4.07505249827	3.00567183415125	5.2897318460945	Rep1	EPICv2	pcphenoage-Rep1
0.912100072976222	7.94942809490393	7.74374239446885	9.2375519335907	Rep1	EPICv2	pcskinandblood-Rep1
0.941962572667737	30.0775930997614	27.7052836482464	32.4452909994562	Rep1	EPICv2	pedbe-Rep1
0.926519276760375	4.15956036552158	2.8453745155473	5.40268100214162	Rep1	EPICv2	pipekelasticnet-Rep1
0.953875685340807	6.84110189390574	6.81670866991395	8.02487082480928	Rep1	EPICv2	pipekfilteredh-Rep1
0.959113095680599	10.7955216404049	11.1289946699299	11.5935456025287	Rep1	EPICv2	pipekretrainedh-Rep1
0.234910923244864	25.5992436252189	25.0917668501831	28.9508111088941	Rep1	EPICv2	replitali-Rep1
0.9555664021203	25.6737184722933	24.8679717683917	26.1621786891086	Rep1	EPICv2	retroelementagev1-Rep1
0.980959143404993	2.27379740039684	1.6197117136745	3.03683354354548	Rep1	EPICv2	retroelementagev2-Rep1
0.985733547349444	10.6090476133304	10.9398880355776	10.8709417715353	Rep1	EPICv2	skinandblood-Rep1
0.846750591114398	21.6053528792981	20.6757798612822	22.9319566616339	Rep1	EPICv2	yingadaptage-Rep1
0.968937157657619	6.73084677875089	7.25235988193	7.539201565519	Rep1	EPICv2	yingcausage-Rep1
0.934424373214152	52.8365248887981	52.7800288786549	53.0744064396933	Rep1	EPICv2	yingdamage-Rep1
0.987660177997441	2.73593135851283	2.60270799852415	3.35578356291499	Rep1	EPICv2	zhangblup-Rep1
0.986527746124335	10.6425502681453	11.446955364069	11.7119694279373	Rep1	EPICv2	zhangen-Rep1
0.606794519166244	45.3676660493854	42.7225189003126	47.368877611798	Rep1	EPICv2	zhangmortality-Rep1
0.975670100378461	2.50208333333333	2.53	3.12661758134889	Rep1	EPICv2	gpage_10-Rep1
0.961755164096722	3.02333333333333	2.935	3.81489296485935	Rep1	EPICv2	gpage_30-Rep1
0.973806934756206	2.68416666666667	2.225	3.34034803575915	Rep1	EPICv2	gpage_71-Rep1
0.94944109703922	7.3725	8.505	8.13094449208291	Rep1	EPICv2	gpage_a-Rep1
0.910115379098933	4.815	3.61	6.16503852380502	Rep1	EPICv2	gpage_b-Rep1
0.898413326684979	6.96458333333333	5.145	9.30452734783808	Rep1	EPICv2	gpage_c-Rep1
0.986606842696727	4.45316392285527	4.27943955625345	4.9343070678984	Rep2	EPICv2	abec-Rep2
0.972510886973577	7.1010250537817	7.03170546396095	7.82538593498615	Rep2	EPICv2	altumage-Rep2
0.983535128235555	4.30965636452448	4.2527778029864	5.1657984812665	Rep2	EPICv2	cabec-Rep2
0.90634168772883	19.9266538662268	22.4722156242779	21.6030686219037	Rep2	EPICv2	dnamfitage-Rep2
0.949599710675661	10.9131301123553	10.8877117802488	11.8664650712867	Rep2	EPICv2	dnamphenoage-Rep2
-0.891015615663658	33.3270368522261	30.6446588715385	36.2079191292534	Rep2	EPICv2	dnamtl-Rep2
0.393723578281817	39.6468903429102	36.9274335730832	41.9960993732464	Rep2	EPICv2	dunedinpace-Rep2
0.990320653941882	19.0830710727771	19.2340375737997	19.27313758108	Rep2	EPICv2	eabec-Rep2
0.578177203576978	52.2544296082434	54.9353815829721	53.9620304951516	Rep2	EPICv2	encen100-Rep2
0.977596657520213	3.91659395424614	3.6454350136714	4.68555084417974	Rep2	EPICv2	encen40-Rep2
0.538549916253567	40.6028312828189	37.9013611587156	42.9053439284315	Rep2	EPICv2	epitoc1-Rep2
0.971418162907068	2.8939530196478	1.8629723190981	3.69261191012601	Rep2	EPICv2	grimage-Rep2
0.961916886767129	6.6314795780659	6.61176598108145	7.26714862638776	Rep2	EPICv2	grimage2-Rep2
0.924395059572871	17.716287974394	17.1487076171264	18.5085881774338	Rep2	EPICv2	han-Rep2
-0.0469839166598075	12.5843203691826	12.8912241610288	14.8599808205247	Rep2	EPICv2	knight-Rep2
0.0999714309481592	14.1193896501736	10.6113397721095	19.3647545620417	Rep2	EPICv2	leecontrol-Rep2
0.270310542662565	10.4545958633352	7.88718324821735	13.9718743556104	Rep2	EPICv2	leerefinedrobust-Rep2
0.17455988270457	10.6883895887447	8.1631526818841	14.5682850747512	Rep2	EPICv2	leerobust-Rep2
0.530786097647962	40.4771433371627	37.777003975824	42.7825076101292	Rep2	EPICv2	stemtoc-Rep2
0.84950249154633	10.4877855795677	10.3012605036352	12.1437157644469	Rep2	EPICv2	stoch-Rep2
0.862293549589319	8.2824970849237	7.07000999699905	9.46497142800333	Rep2	EPICv2	stocp-Rep2
0.970813144102497	6.41208032108394	6.53832135028955	7.56338458057095	Rep2	EPICv2	stocz-Rep2
0.963694838626417	23.0798308709022	22.8241808529669	23.4076310275427	Rep2	EPICv2	hannum-Rep2
0.976198175348396	11.8592604208505	10.8900632767551	12.3023944652491	Rep2	EPICv2	horvath2013-Rep2
0.955057585712055	3.24220067516778	2.44171524509805	4.42729232570998	Rep2	EPICv2	hrsinchphenoage-Rep2
0.959961075544867	6.48988022331366	6.3334407709869	7.50181778666997	Rep2	EPICv2	intrinclock-Rep2
0.921780177255854	7.40430791983284	7.0406574257645	8.89439966478217	Rep2	EPICv2	lin-Rep2
-0.893519703768041	33.7527770283688	31.0193193283752	36.5869194196462	Rep2	EPICv2	pcdnamtl-Rep2
0.977749863304818	11.2074767093031	11.3133352956734	11.7248995234208	Rep2	EPICv2	pcgrimage-Rep2
0.958210210997842	12.6819025771336	13.1351362195545	13.4309102168786	Rep2	EPICv2	pchannum-Rep2
0.947120015591337	7.89706939063178	8.203531524006	9.00069538857332	Rep2	EPICv2	pchorvath2013-Rep2
0.947531747523018	4.31068258832529	3.2744861848725	5.71202555847545	Rep2	EPICv2	pcphenoage-Rep2
0.908618553604665	7.81115737849414	7.61561473883145	9.12934305671661	Rep2	EPICv2	pcskinandblood-Rep2
0.93486342075582	30.3465466373018	27.6589728563132	32.7939991253853	Rep2	EPICv2	pedbe-Rep2
0.961844400563847	3.1791794712301	2.9389057489549	4.05507986172148	Rep2	EPICv2	pipekelasticnet-Rep2
0.975756565343299	6.73562744810156	6.5603739150953	7.45868136093883	Rep2	EPICv2	pipekfilteredh-Rep2
0.974280234208133	10.3132651469676	10.5517814812447	10.8616557894021	Rep2	EPICv2	pipekretrainedh-Rep2
0.254072957901824	25.3765904453259	25.5423119614759	28.7180675849734	Rep2	EPICv2	replitali-Rep2
0.927721534056921	25.5329067162415	24.293563730564	26.1854753669523	Rep2	EPICv2	retroelementagev1-Rep2
0.976944354712536	2.51253885507658	2.0789618494246	3.25464610221925	Rep2	EPICv2	retroelementagev2-Rep2
0.984993931150639	11.0128022780136	11.0571811962016	11.2906277534649	Rep2	EPICv2	skinandblood-Rep2
0.745438861274527	23.8132287691552	24.4781463635042	25.5577774081206	Rep2	EPICv2	yingadaptage-Rep2
0.970839623146528	6.59294558017315	6.6779693107799	7.37709242760272	Rep2	EPICv2	yingcausage-Rep2
0.941723658606829	54.4878909692283	54.0852739279743	54.7003350295639	Rep2	EPICv2	yingdamage-Rep2
0.988043867866249	2.71844432546841	2.53636670503645	3.44980099479079	Rep2	EPICv2	zhangblup-Rep2
0.988987080672108	10.2984286015157	10.9557196472456	11.3466587608658	Rep2	EPICv2	zhangen-Rep2
0.653037399564098	45.3249112836639	42.6396388539763	47.323549851508	Rep2	EPICv2	zhangmortality-Rep2
0.984990914101212	2.03125	1.445	2.54230948155412	Rep2	EPICv2	gpage_10-Rep2
0.971262896516641	2.72291666666667	2.185	3.46811007610774	Rep2	EPICv2	gpage_30-Rep2
0.975772364422511	2.6825	2.295	3.243862152846	Rep2	EPICv2	gpage_71-Rep2
0.951785071243711	6.79041666666667	7.2	7.6131566492925	Rep2	EPICv2	gpage_a-Rep2
0.905354086659747	5.17625	4.14	6.02359630951477	Rep2	EPICv2	gpage_b-Rep2
0.921129418122304	6.90541666666667	5.825	8.94462105588232	Rep2	EPICv2	gpage_c-Rep2
0.931980182872473	14.2267835284566	13.697587929273	15.4455842558894	Rep1	gDNAGalaxy	abec-Rep1
0.854413930301672	10.8788992174302	8.15424229337865	13.1696020125136	Rep1	gDNAGalaxy	altumage-Rep1
0.936819759735525	4.16723149176402	3.48434026714695	4.99108493241733	Rep1	gDNAGalaxy	cabec-Rep1
0.896329941382773	12.2117006286636	11.2236578383625	13.7382979519399	Rep1	gDNAGalaxy	dnamfitage-Rep1
0.781784388357354	12.1771011381946	12.5878667426668	13.7999701459496	Rep1	gDNAGalaxy	dnamphenoage-Rep1
-0.589790610362822	33.6152592841108	30.8415590326312	36.4413178666441	Rep1	gDNAGalaxy	dnamtl-Rep1
0.305075016784783	39.6659152228952	36.852327524064	42.007911341484	Rep1	gDNAGalaxy	dunedinpace-Rep1
0.896041615944468	5.91978100411247	5.68765892406965	7.03499121022846	Rep1	gDNAGalaxy	eabec-Rep1
0.188353791117467	52.5714549532416	55.2304913685098	54.3124413195595	Rep1	gDNAGalaxy	encen100-Rep1
0.939561741056143	4.12170791145063	3.27681763617235	5.11117837713604	Rep1	gDNAGalaxy	encen40-Rep1
0.415819306645251	40.6525692640693	37.9558311688312	42.9538671420496	Rep1	gDNAGalaxy	epitoc1-Rep1
0.880111489465441	9.51716414179371	10.2097667046364	11.0952384554084	Rep1	gDNAGalaxy	grimage-Rep1
0.868113989077282	6.14204162917916	6.3553489803514	7.43338950166171	Rep1	gDNAGalaxy	grimage2-Rep1
0.786324269838531	13.4991801113282	12.6098045794631	17.1453305408646	Rep1	gDNAGalaxy	han-Rep1
-0.0906597607403789	13.1029274159198	11.6958157266909	15.4501145950384	Rep1	gDNAGalaxy	knight-Rep1
0.299314570949949	10.263059076594	10.2091639205761	13.4509392043314	Rep1	gDNAGalaxy	leecontrol-Rep1
0.327002137985064	10.2339141789227	9.8963078230593	13.5004558549141	Rep1	gDNAGalaxy	leerefinedrobust-Rep1
-0.071855129266126	10.8694277759301	7.7582386850807	14.696832751366	Rep1	gDNAGalaxy	leerobust-Rep1
0.450046333370818	40.5102083333333	37.815	42.8156037439429	Rep1	gDNAGalaxy	stemtoc-Rep1
0.688057343622805	9.12147033494538	6.50119800656435	11.5466902222527	Rep1	gDNAGalaxy	stoch-Rep1
0.680337127539422	11.6748840837648	9.82157484656245	14.2032109361162	Rep1	gDNAGalaxy	stocp-Rep1
0.8858919190086	9.59175318329656	9.2354010480516	13.0681933948499	Rep1	gDNAGalaxy	stocz-Rep1
0.915220176630231	6.14848991137618	6.37097313892095	7.0678389844814	Rep1	gDNAGalaxy	hannum-Rep1
0.795384149606078	8.04561896677539	7.3121557413174	9.99475465112488	Rep1	gDNAGalaxy	horvath2013-Rep1
0.857716449069668	13.909128380197	13.154783934298	16.1779297881539	Rep1	gDNAGalaxy	hrsinchphenoage-Rep1
0.87058104298724	7.83965415760962	6.63883109514775	9.54531629931856	Rep1	gDNAGalaxy	intrinclock-Rep1
0.766277529046996	12.662447430864	12.0819207322597	15.4193890553571	Rep1	gDNAGalaxy	lin-Rep1
-0.893937383710308	33.6134559313674	30.8770519779012	36.4654147565154	Rep1	gDNAGalaxy	pcdnamtl-Rep1
0.965772489988811	6.46095487758169	6.2731554923769	7.22429611877676	Rep1	gDNAGalaxy	pcgrimage-Rep1
0.940624350570524	4.05493724175318	3.42718582559195	4.98364763364904	Rep1	gDNAGalaxy	pchannum-Rep1
0.932820127847693	4.40309234424579	3.8799892386421	5.50551149446445	Rep1	gDNAGalaxy	pchorvath2013-Rep1
0.938078898515832	9.49426602925932	8.30651747287205	10.6917831447003	Rep1	gDNAGalaxy	pcphenoage-Rep1
0.920089142037555	6.26624813940129	5.0133276201414	7.74468087824655	Rep1	gDNAGalaxy	pcskinandblood-Rep1
0.545087707582484	32.8397942126721	30.9429866425489	35.2989072355297	Rep1	gDNAGalaxy	pedbe-Rep1
0.831725288800129	8.07141929802995	6.55428513404225	9.99905396691161	Rep1	gDNAGalaxy	pipekelasticnet-Rep1
0.793205031630232	7.39643143733774	6.1025728817182	9.60500143433048	Rep1	gDNAGalaxy	pipekfilteredh-Rep1
0.763562989096377	8.20947884467784	6.8636488522554	10.7488617279107	Rep1	gDNAGalaxy	pipekretrainedh-Rep1
0.306924799274062	25.596503537767	25.5635615235547	28.8067116188442	Rep1	gDNAGalaxy	replitali-Rep1
0.481979061087437	33.7262300273359	30.858536271007	36.8608347016294	Rep1	gDNAGalaxy	retroelementagev1-Rep1
0.940834901029719	3.80667053246185	2.48765170184895	5.18578099283075	Rep1	gDNAGalaxy	retroelementagev2-Rep1
0.857338974805067	7.20768130478497	7.7213830282099	8.11826010585686	Rep1	gDNAGalaxy	skinandblood-Rep1
0.62635081404182	53.9440476421712	50.6609345219177	55.0343369431665	Rep1	gDNAGalaxy	yingadaptage-Rep1
0.628630480145059	17.6002817036453	15.1298099534222	21.810408646684	Rep1	gDNAGalaxy	yingcausage-Rep1
0.599497294288136	54.5413583419089	54.6073740829248	56.2744415984419	Rep1	gDNAGalaxy	yingdamage-Rep1
0.967778374657867	3.24196612560659	2.2164184354544	4.33979168724503	Rep1	gDNAGalaxy	zhangblup-Rep1
0.908930567726307	5.55639316631818	4.5160407138556	7.31926702237517	Rep1	gDNAGalaxy	zhangen-Rep1
0.278483043914165	42.7727719221575	39.6944724005833	44.9049280734668	Rep1	gDNAGalaxy	zhangmortality-Rep1
0.821362261030844	7.55458333333333	5.21	10.0332117240692	Rep1	gDNAGalaxy	gpage_10-Rep1
0.892680492209065	7.11583333333333	5.12	8.89643186901355	Rep1	gDNAGalaxy	gpage_30-Rep1
0.892175820165429	6.11041666666667	5.51	7.46304311256474	Rep1	gDNAGalaxy	gpage_71-Rep1
